UNITID,PEO1ISTR,PEO2ISTR,PEO3ISTR,PEO4ISTR,PEO5ISTR,PEO6ISTR,CNTLAFFI,PUBPRIME,PUBSECON,RELAFFIL,LEVEL1,LEVEL2,LEVEL3,LEVEL4,LEVEL5,LEVEL6,LEVEL7,LEVEL8,LEVEL12,LEVEL17,LEVEL18,LEVEL19,CALSYS,FT_UG,FT_FTUG,FTGDNIDP,PT_UG,PT_FTUG,PTGDNIDP,DOCPP,DOCPPSP,OPENADMP,VET1,VET2,VET3,VET4,VET5,VET9,CREDITS1,CREDITS2,CREDITS3,CREDITS4,SLO5,SLO51,SLO52,SLO53,SLO6,SLO7,SLO8,SLO81,SLO82,SLO83,SLO9,YRSCOLL,STUSRV1,STUSRV2,STUSRV3,STUSRV4,STUSRV8,STUSRV9,LIBRES1,LIBRES2,LIBRES3,LIBRES4,LIBRES5,LIBRES6,LIBRES9,TUITPL,TUITPL1,TUITPL2,TUITPL3,TUITPL4,DSTNUGC,DSTNUGP,DSTNUGN,DSTNGC,DSTNGP,DSTNGN,DISTCRS,DISTPGS,DSTNCED1,DSTNCED2,DSTNCED3,DISTNCED,DISAB,XDISABPC,DISABPCT,ALLONCAM,TUITVARY,ROOM,XROOMCAP,ROOMCAP,BOARD,XMEALSWK,MEALSWK,XROOMAMT,ROOMAMT,XBORDAMT,BOARDAMT,XRMBDAMT,RMBRDAMT,XAPPFEEU,APPLFEEU,XAPPFEEG,APPLFEEG,ATHASSOC,ASSOC1,ASSOC2,ASSOC3,ASSOC4,ASSOC5,ASSOC6,SPORT1,CONFNO1,SPORT2,CONFNO2,SPORT3,CONFNO3,SPORT4,CONFNO4 
189857,0,1,0,0,0,0,3,-2,-2,-2,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,1,2,2,2,-2,-2,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-2,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,2,1,"A",. ,2,2,1,"R",310,1,"R",21,"R",2500,"R",1000,"A",.,"R",0,"R",0,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
189954,1,1,-2,0,0,0,2,-2,-2,-2,0,1,0,0,-2,-2,-2,-2,0,-2,-2,-2,7,1,1,-2,2,2,-2,-2,-2,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,-2,-2,-2,-2,1,-2,0,1,1,1,0,0,1,1,1,1,1,0,0,1,0,0,1,0,0,0,1,-2,-2,-2,0,0,0,-2,1,2,2,"R",5 ,2,-2,2,"A",.,3,"A",.,"A",.,"A",.,"A",.,"R",0,"A",.,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
189981,0,1,0,0,0,0,4,-2,-2,30,0,0,0,0,0,0,1,0,0,0,0,0,1,2,2,1,2,2,1,-2,-2,-2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4,1,1,0,0,0,0,1,1,1,1,1,1,0,1,0,0,1,0,-2,-2,-2,0,0,1,0,0,-2,0,1,2,-2,"A",. ,-2,2,1,"R",46,1,"R",21,"R",4635,"R",6953,"A",.,"A",.,"R",40,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
189990,1,0,-2,0,0,0,2,-2,-2,-2,1,0,0,0,-2,-2,-2,-2,0,-2,-2,-2,7,1,1,-2,1,1,-2,-2,-2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,-2,-2,-2,-2,0,-2,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,-2,-2,-2,0,0,0,-2,1,2,1,"A",. ,2,-2,2,"A",.,3,"A",.,"A",.,"A",.,"A",.,"R",100,"A",.,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
190008,0,1,-2,0,0,0,3,-2,-2,-2,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,-2,2,2,-2,-2,-2,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-2,-2,-2,-2,1,-2,0,1,0,1,0,0,1,1,0,1,1,0,0,1,0,0,1,0,0,0,1,-2,-2,-2,0,0,0,-2,1,2,1,"A",. ,2,2,2,"A",.,3,"A",.,"A",.,"A",.,"A",.,"R",40,"A",.,-2,-2,-2,-2,-2,-2,-2,2,-2,2,-2,2,-2,2,-2
190035,1,1,1,0,1,0,1,2,0,-2,0,1,1,0,1,0,1,1,0,0,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",. ,-2,-2,-2,"A",.,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
190044,0,1,0,0,0,0,3,-2,-2,-2,0,0,0,0,1,1,1,0,0,1,1,0,1,1,1,1,1,2,1,1,2,2,1,1,1,1,1,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,-2,0,1,1,1,0,0,1,1,1,1,1,1,0,1,0,0,1,0,1,0,0,1,1,0,1,1,1,1,0,2,2,"R",11 ,2,2,1,"R",2541,1,"R",21,"R",8008,"R",6900,"A",.,"R",50,"R",50,1,1,0,0,0,0,0,2,-2,1,201,1,201,1,201
190053,1,1,-2,1,1,0,1,5,2,-2,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,2,1,1,2,-2,-2,1,0,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,-2,1,1,1,0,0,0,1,1,1,1,1,1,0,1,0,0,1,0,1,1,0,-2,-2,-2,1,1,1,-2,0,2,2,"R",10 ,2,1,1,"R",254,1,"R",19,"R",5900,"R",4828,"A",.,"R",0,"A",.,1,0,0,1,0,0,0,2,-2,2,-2,2,-2,2,-2
190071,1,1,-2,0,0,0,3,-2,-2,-2,0,0,1,0,0,0,0,0,0,0,0,0,1,1,2,-2,1,2,-2,-2,-2,-2,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-2,0,1,0,0,0,0,1,1,1,1,1,1,0,1,0,0,1,0,1,0,0,-2,-2,-2,1,0,1,-2,0,2,1,"A",. ,-2,2,2,"A",.,3,"A",.,"A",.,"A",.,"A",.,"R",50,"A",.,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
190080,0,1,1,0,0,0,3,-2,-2,-2,0,0,0,0,0,1,1,0,0,0,0,1,1,2,2,1,2,2,1,-2,-2,-2,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0,1,1,0,1,1,1,0,1,0,0,1,0,-2,-2,-2,0,0,1,0,0,-2,0,1,2,-2,"A",. ,-2,2,2,"A",.,3,"A",.,"A",.,"A",.,"A",.,"A",.,"R",35,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
190099,0,1,0,0,0,0,3,-2,-2,-2,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,1,1,2,1,-2,-2,2,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,1,0,-2,0,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,2,2,"R",10 ,1,2,1,"R",2605,1,"R",99,"R",6755,"R",7240,"A",.,"R",60,"R",60,1,1,0,0,0,0,0,1,128,1,128,2,-2,1,128
190114,1,1,0,0,1,0,3,-2,-2,-2,0,0,1,0,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,-2,-2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,1,0,-2,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,0,1,0,1,0,0,1,1,0,1,1,1,1,0,2,1,"A",. ,2,2,2,"A",.,3,"A",.,"A",.,"A",.,"A",.,"R",30,"R",45,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
190150,0,1,1,0,0,0,3,-2,-2,-2,0,0,0,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,2,1,0,1,1,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,-2,0,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,1,1,1,0,1,1,0,1,0,2,2,"R",10 ,2,2,1,"R",12928,2,"A",.,"R",8412,"R",5604,"A",.,"R",85,"R",110,1,1,0,0,0,0,0,1,117,1,117,1,117,1,117
190169,1,1,-2,1,1,0,1,5,2,-2,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,2,1,1,2,-2,-2,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,-2,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,1,0,1,1,0,-2,-2,-2,1,1,1,-2,0,2,2,"R",9 ,2,1,2,"A",.,3,"A",.,"A",.,"A",.,"A",.,"R",0,"A",.,1,0,0,1,0,0,0,2,-2,2,-2,2,-2,2,-2
190239,1,0,-2,0,0,0,2,-2,-2,-2,0,1,0,0,-2,-2,-2,-2,0,-2,-2,-2,7,1,1,-2,1,1,-2,-2,-2,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,-2,-2,-2,-2,0,-2,0,1,1,1,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,1,-2,-2,-2,0,0,0,-2,1,2,1,"A",. ,2,-2,2,"A",.,3,"A",.,"A",.,"A",.,"A",.,"R",100,"A",.,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
190248,0,1,0,0,0,0,4,-2,-2,68,0,0,1,0,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,-2,-2,2,1,1,1,0,1,0,1,1,1,0,0,0,0,0,1,1,1,0,0,1,0,-2,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,0,1,0,1,0,0,1,1,0,1,1,1,1,0,2,1,"A",. ,2,2,1,"R",436,2,"A",.,"R",7200,"R",5490,"A",.,"R",60,"R",60,1,1,0,0,0,0,0,2,-2,1,323,1,323,1,323
190318,1,0,-2,0,0,0,2,-2,-2,-2,1,1,0,0,-2,-2,-2,-2,0,-2,-2,-2,7,1,1,-2,1,1,-2,-2,-2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,-2,-2,-2,-2,0,-2,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,1,-2,-2,-2,0,0,0,-2,1,2,1,"A",. ,2,-2,2,"A",.,3,"A",.,"A",.,"A",.,"A",.,"R",0,"A",.,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
190372,0,1,0,1,0,0,3,-2,-2,-2,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,-2,-2,2,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,-2,0,1,1,1,0,0,1,1,1,1,1,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,2,2,"R",8 ,2,2,1,"R",170,3,"A",.,"R",12638,"A",.,"A",.,"R",75,"R",75,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
190415,0,1,0,0,0,0,3,-2,-2,-2,0,0,0,0,1,1,1,0,0,1,1,0,1,1,1,1,1,2,1,1,1,2,1,0,1,1,1,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,-2,0,1,1,1,0,0,1,1,1,1,1,1,0,2,0,0,0,0,1,0,0,1,1,0,1,1,1,1,0,2,2,"R",6 ,2,1,1,"R",7120,1,"R",14,"R",8842,"R",5924,"A",.,"R",80,"R",105,1,1,0,0,0,0,0,1,117,1,117,1,117,1,117
190424,0,1,0,0,0,0,3,-2,-2,-2,0,0,0,0,0,1,1,0,0,1,1,0,1,2,2,1,2,2,2,1,1,-2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,0,-2,-2,-2,0,0,1,0,0,-2,0,1,2,-2,"A",. ,-2,2,1,"R",729,3,"A",.,"R",10990,"A",.,"A",.,"A",.,"R",95,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
190442,1,1,-2,1,1,0,1,9,0,-2,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,2,1,1,2,-2,-2,1,0,1,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,-2,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,0,1,0,1,1,0,-2,-2,-2,1,1,1,-2,0,2,1,"A",. ,2,1,1,"R",320,1,"R",17,"R",6200,"R",3400,"A",.,"R",0,"A",.,1,0,0,1,0,0,0,2,-2,2,-2,2,-2,2,-2
190451,0,1,-2,0,0,0,3,-2,-2,-2,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,-2,1,1,-2,-2,-2,2,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-2,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,0,1,0,0,0,1,-2,-2,-2,0,0,0,-2,1,2,2,"R",11 ,2,2,1,"R",38,3,"A",.,"R",6000,"A",.,"A",.,"R",30,"A",.,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
190503,1,1,0,0,0,0,3,-2,-2,-2,0,0,1,0,1,0,1,0,0,0,0,0,5,1,1,1,2,2,2,-2,-2,2,1,1,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,-2,0,1,1,1,0,0,1,1,1,1,1,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,2,2,"R",11 ,2,2,1,"R",1766,2,"A",.,"R",7860,"R",3700,"A",.,"R",50,"R",75,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
190512,1,1,1,1,1,0,1,2,0,-2,0,0,0,0,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,-2,-2,2,0,1,1,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,-2,0,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,0,1,0,0,1,0,0,1,0,1,1,0,2,1,"A",. ,2,1,1,"R",414,3,"A",.,"R",15178,"A",.,"A",.,"R",65,"R",125,1,1,0,0,0,0,0,2,-2,1,166,1,166,1,166
190521,1,1,-2,0,1,0,1,7,0,-2,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,2,1,1,2,-2,-2,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,-2,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,0,1,0,0,-2,-2,-2,1,0,1,-2,0,2,2,"R",5 ,2,1,2,"A",.,3,"A",.,"A",.,"A",.,"A",.,"R",65,"A",.,1,0,0,1,0,0,0,2,-2,2,-2,2,-2,2,-2
190530,1,1,-2,1,1,0,1,7,0,-2,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,2,1,1,2,-2,-2,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,1,1,0,1,0,0,-2,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,0,1,0,0,-2,-2,-2,1,0,1,-2,0,2,2,"R",4 ,2,1,2,"A",.,3,"A",.,"A",.,"A",.,"A",.,"R",65,"A",.,1,0,0,1,0,0,0,2,-2,2,-2,2,-2,2,-2
190549,0,1,1,1,1,0,1,2,0,-2,1,1,0,0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,-2,-2,2,0,1,1,1,1,0,1,0,1,0,0,0,0,0,1,1,1,1,0,1,0,-2,0,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,1,0,1,0,0,1,1,0,1,1,1,1,0,2,1,"A",. ,2,1,2,"A",.,3,"A",.,"A",.,"A",.,"A",.,"R",65,"R",125,1,1,0,0,0,0,0,2,-2,1,166,2,-2,1,166
190558,0,1,0,1,1,0,1,2,0,-2,1,0,1,0,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,2,1,0,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,1,0,1,0,-2,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,1,0,1,0,0,1,1,0,1,1,1,1,0,2,2,"R",5 ,2,1,1,"R",440,2,"A",.,"R",14315,"R",3950,"A",.,"R",65,"R",125,1,1,0,0,0,0,0,2,-2,1,166,1,166,1,166
190567,0,1,1,1,1,1,1,2,0,-2,0,0,0,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,2,0,1,1,1,0,0,1,1,1,0,0,0,0,0,1,0,1,1,0,1,0,-2,0,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,0,1,0,0,1,0,0,1,0,1,1,0,2,1,"A",. ,2,1,1,"R",590,3,"A",.,"R",12586,"A",.,"A",.,"R",65,"R",125,1,1,0,0,0,0,0,2,-2,1,166,1,166,1,166
190576,0,1,0,0,0,0,1,2,0,-2,1,1,0,0,1,1,1,1,0,1,1,0,1,1,2,1,1,2,1,1,2,-2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,0,2,1,"A",. ,-2,1,1,"R",111,3,"A",.,"R",15900,"A",.,"A",.,"R",65,"R",125,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
190585,1,1,-2,1,1,1,1,7,0,-2,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,2,1,1,2,-2,-2,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-2,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,0,1,1,0,-2,-2,-2,1,1,1,-2,0,2,2,"R",7 ,2,1,2,"A",.,3,"A",.,"A",.,"A",.,"A",.,"R",65,"A",.,1,0,0,1,0,0,0,2,-2,2,-2,2,-2,2,-2
190594,0,1,0,0,0,0,1,2,0,-2,1,1,0,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,2,2,0,1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,-2,0,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,0,1,0,0,1,0,0,1,0,1,1,0,2,2,"R",4 ,2,1,1,"R",650,3,"A",.,"R",4956,"A",.,"A",.,"R",65,"R",125,1,1,0,0,0,0,0,2,-2,1,166,2,-2,1,166
190600,0,1,0,1,1,0,1,2,0,-2,1,1,1,0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,-2,-2,2,0,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,-2,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,0,1,1,1,1,0,2,1,"A",. ,2,1,1,"R",230,3,"A",.,"R",17750,"A",.,"A",.,"R",65,"R",125,1,1,0,0,0,0,0,2,-2,1,166,1,166,1,166
190619,0,1,-2,1,1,0,1,7,0,-2,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,2,1,1,2,-2,-2,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-2,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,0,1,0,0,-2,-2,-2,1,0,1,-2,0,2,2,"R",5 ,2,1,2,"A",.,3,"A",.,"A",.,"A",.,"A",.,"R",65,"A",.,1,1,0,1,0,0,0,2,-2,2,-2,2,-2,2,-2
190628,1,1,-2,0,1,0,1,7,0,-2,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,2,1,1,2,-2,-2,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,-2,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,0,1,0,0,-2,-2,-2,1,0,1,-2,0,2,1,"A",. ,2,1,2,"A",.,3,"A",.,"A",.,"A",.,"A",.,"R",65,"A",.,1,0,0,1,0,0,0,2,-2,2,-2,2,-2,2,-2
190637,0,1,0,1,1,0,1,2,0,-2,1,1,0,0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,-2,-2,2,0,1,1,0,0,0,1,1,1,0,0,0,0,0,1,0,1,1,0,1,0,-2,0,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,0,2,1,"A",. ,2,1,1,"R",19,3,"A",.,"R",10406,"A",.,"A",.,"R",65,"R",125,1,1,0,0,0,0,0,2,-2,1,166,1,166,1,166
190646,1,1,0,0,1,0,1,2,0,-2,1,1,1,0,1,0,0,0,0,0,0,0,1,1,1,2,1,1,2,-2,-2,1,0,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1,1,1,0,1,0,-2,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,1,0,1,0,0,-2,-2,-2,1,0,1,-2,0,2,1,"A",. ,2,1,2,"A",.,3,"A",.,"A",.,"A",.,"A",.,"R",65,"A",.,1,1,0,0,0,0,0,2,-2,1,166,2,-2,1,166
190655,1,1,0,0,1,0,1,2,0,-2,1,1,1,0,1,0,0,0,0,0,0,0,1,1,1,2,1,1,2,-2,-2,2,0,1,1,1,0,0,1,0,1,0,0,0,0,0,1,1,1,1,0,1,0,-2,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,0,1,0,0,-2,-2,-2,1,0,1,-2,0,2,1,"A",. ,2,1,2,"A",.,3,"A",.,"A",.,"A",.,"A",.,"R",65,"A",.,1,1,0,0,0,0,0,2,-2,1,166,2,-2,1,166
190664,0,1,1,0,1,0,1,2,0,-2,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,-2,-2,2,0,1,1,1,0,0,1,0,1,0,1,1,1,0,1,1,1,1,0,1,0,-2,0,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,0,1,1,1,1,0,2,1,"A",. ,2,1,1,"R",510,2,"A",.,"R",12380,"R",2350,"A",.,"R",65,"R",125,1,1,0,0,0,0,0,2,-2,1,151,1,151,1,115
190673,0,1,-2,1,1,0,1,7,0,-2,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,2,1,1,2,-2,-2,1,0,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,-2,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,0,1,0,0,-2,-2,-2,1,0,1,-2,0,2,2,"R",5 ,2,1,2,"A",.,3,"A",.,"A",.,"A",.,"A",.,"R",65,"A",.,1,0,0,1,0,0,0,2,-2,2,-2,2,-2,2,-2
190682,0,1,0,0,0,0,1,2,0,-2,0,0,0,0,0,0,0,0,0,0,1,0,1,2,2,2,2,2,2,1,1,-2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,4,0,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,0,-2,-2,-2,0,0,1,0,0,-2,0,1,2,-2,"A",. ,-2,1,2,"A",.,3,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
190691,0,1,0,0,1,0,1,2,0,-2,1,0,0,0,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,-2,-2,2,0,1,1,0,0,0,1,1,1,0,1,1,0,0,1,1,1,1,0,1,0,-2,0,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,0,1,0,0,1,0,0,1,0,1,1,0,2,1,"A",. ,2,1,2,"A",.,3,"A",.,"A",.,"A",.,"A",.,"R",65,"R",125,1,1,0,0,0,0,0,2,-2,1,166,2,-2,1,166
190707,1,1,-2,0,0,0,3,-2,-2,-2,0,0,0,1,0,0,0,0,0,0,0,0,6,1,1,-2,2,2,-2,-2,-2,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-2,-2,-2,-2,1,-2,0,1,0,0,0,0,1,0,1,0,0,1,0,1,1,0,1,0,0,0,1,-2,-2,-2,0,0,0,-2,1,2,1,"A",. ,2,-2,2,"A",.,3,"A",.,"A",.,"A",.,"A",.,"R",0,"A",.,-2,-2,-2,-2,-2,-2,-2,2,-2,2,-2,2,-2,2,-2
190716,0,1,1,0,0,0,3,-2,-2,-2,0,0,0,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,2,1,0,1,1,1,0,1,1,1,0,1,1,0,0,1,1,0,0,0,0,0,-2,1,1,1,0,0,0,1,1,1,1,1,1,0,1,0,0,1,0,1,1,0,1,1,0,1,1,1,1,0,2,1,"A",. ,2,2,1,"R",472,1,"R",19,"A",.,"A",.,"R",12224,"R",0,"R",0,1,1,0,0,0,0,0,2,-2,1,125,1,125,1,125
190725,0,1,0,0,0,0,3,-2,-2,-2,1,1,0,0,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,0,1,1,1,0,1,1,0,0,1,1,1,1,0,1,0,-2,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,0,1,0,1,0,0,1,1,0,1,1,1,1,0,2,2,"R",5 ,2,2,1,"R",648,1,"R",19,"R",9100,"R",3815,"A",.,"R",25,"R",25,1,1,0,0,0,0,0,2,-2,1,151,2,-2,1,151
190752,0,1,0,0,0,0,3,-2,-2,-2,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,2,2,2,2,-2,-2,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-2,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,1,-2,-2,-2,0,0,0,-2,1,2,1,"A",. ,1,2,1,"R",35,3,"A",.,"R",4500,"A",.,"A",.,"R",0,"A",.,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
190761,1,1,0,0,0,0,3,-2,-2,-2,1,1,1,0,1,1,1,0,0,0,1,0,1,1,1,1,1,1,1,1,2,2,1,1,1,0,1,0,1,1,1,0,0,0,0,0,1,1,1,1,0,1,0,-2,1,1,1,1,0,0,1,1,1,1,1,1,0,2,0,0,0,0,1,1,0,1,1,0,1,1,1,1,0,2,2,"R",6 ,2,2,1,"R",648,2,"A",.,"A",.,"A",.,"R",13150,"R",35,"R",50,1,1,0,0,0,0,0,2,-2,1,323,1,323,1,323
190840,1,1,-2,1,1,0,1,5,0,-2,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,2,1,1,2,-2,-2,1,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,-2,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,1,0,1,0,0,-2,-2,-2,1,0,1,-2,0,2,2,"R",6 ,2,1,1,"R",465,2,"A",.,"R",7518,"R",4000,"A",.,"R",0,"A",.,1,0,0,1,0,0,0,2,-2,2,-2,2,-2,2,-2
190956,0,1,-2,0,0,0,3,-2,-2,-2,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,-2,1,2,-2,-2,-2,2,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,-2,1,1,1,0,0,0,1,1,1,1,1,1,0,2,0,0,0,0,1,0,0,-2,-2,-2,1,0,1,-2,0,2,1,"A",. ,2,2,2,"A",.,3,"A",.,"A",.,"A",.,"A",.,"R",70,"A",.,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
